id_institucion,nombre,cue,id_edificio,establecimiento_de_cabecera,nivel_educativo,categoria,ambito
"1040","ESC. TEC. CAP. LAB. OBREROS DEL PORVENIR (BUSCAR EN LISTAS)","700068100","388",,"TEC. CAP. LABORAL","PRIMERA",
"1041","EDUCACION PRIMARIA LOS MANANTIALES","700089000","389",,"PRIMARIO","TERCERA",
"1042","C.E.N.S. CAUCETE","700096800","389",,"CENS","TERCERA",
"1043","REPUBLICA ARGENTINA ANEXO CASAS VIEJAS","700021702","390",,"PRIMARIO","TERCERA",
"1044","J.I.N.Z. NÂº 54 REPUBLICA ARGENTINA CASAS VIEJAS ANEXO","700111402","390",,"INICIAL","SEGUNDA",
"1045","ESCUELA DE COMERCIO ALFONSINA STORNI","700039900","391",,"SECUNDARIO","PRIMERA",
"1046","E.N.I. NÂº 29 PAPA FRANCISCO","700088400","392",,"INICIAL","PRIMERA",
"1047","ESCUELA SECUNDARIA PROFESORA ISABEL GIRONES","700100900","393",,"SECUNDARIO","PRIMERA",
"1048","ESCUELA SECUNDARIA GOBERNADOR FEDERICO CANTONI","700106200","342",,"SECUNDARIO","TERCERA",
"1049","ESCUELA SECUNDARIA PROF. MARCELO YACANTE","700107300","394",,"SECUNDARIO","TERCERA",
"1050","ESCUELA SECUNDARIA LICENCIADO EDGARDO MENDOZA","700028100","395",,"SECUNDARIO","SEGUNDA",
"1051","COLEGIO SECUNDARIO JORGE LUIS BORGUES","700059300","396",,"SECUNDARIO","PRIMERA",
"1052","ESCUELA DE EDUCACIoN ESPECIAL â€œMARTINA CHAPANAYâ€","700058900","397",,"EDUCACION ESPECIAL","PRIMERA",
"1053","PROPAA ZONA NORTE UNIDAD EDUCATIVA NÂ° 32 Y NEFROLOGIA HOSPITAL RAWSON","700066212","397",,"","",
"1054","ESCUELA SECUNDARIA PROVINCIA DE LA RIOJA","700110400","398",,"SECUNDARIO","TERCERA",
"1055","PIUQUENES","700101600","399",,"INICIAL","TERCERA",
"1056","E.N.I. NÂº 40 â€œADRIANA VEGAâ€","700088500","400",,"INICIAL","PRIMERA",
"1057","E.N.I. NÂº 10 MARIA ELENA WALSH","700059000","401",,"INICIAL","PRIMERA",
"1058","COLEGIO SECUNDARIO DR. MANUEL ALVAR LOPEZ","700004000","402",,"SECUNDARIO","PRIMERA",
"1059","E.N.I. NÂº 16 ROSARIO SARMIENTO","700084500","403",,"INICIAL","PRIMERA",
"1060","ANEXO ESC. TEC. CAP. LAB. ACONCAGUA","700070101","115",,"TEC. CAP. LABORAL","TERCERA",
"1061","E.N.I. NÂº 32 CAMINO DEL INCA","700087100","405",,"INICIAL","PRIMERA",
"1062","RODEO","700114300","405",,"ALBERGUE","TERCERA",
"1063","ESCUELA TEC. CAP. LAB. ACONCAGUA","700070100","406",,"TEC. CAP. LABORAL","TERCERA",
"1064","ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO","700051400","407",,"INICIAL","PRIMERA",
"1064","ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO","700051400","407",,"PRIMARIO","PRIMERA",
"1064","ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO","700051400","407",,"SECUNDARIO","PRIMERA",
"1064","ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO","700051400","407",,"SUPERIOR","PRIMERA",
"1065","E.N.I. NÂº 37 DR. ANTONIO WASHINGTON CHAVEZ","700087600","408",,"INICIAL","PRIMERA",
"1066","NOCTURNA RICARDO BALBIN","700021200","409",,"UEPA","TERCERA",
"1067","ESCUELA E.E.E. JUANA AZURDUY DE PADILLA","700021500","409",,"EDUCACION ESPECIAL","PRIMERA",
"1068","ESCUELA DE EDUCACION ESPECIAL INDIA MARIANA (EX E.E.E. MULTIPLE POCITO)","700020500","410",,"EDUCACION ESPECIAL","PRIMERA",
"1069","NOCTURNA ING. DOMINGO KRAUSE  5TO CARTEL ANEXO","700032602","172",,"UEPA","TERCERA",
"1070","ANEXO NOCTURNA ING. DOMINGO KRAUSE","700032601","172",,"UEPA","TERCERA",
"1071","PROPAA ZONA SUR CAP NÂ° 61","700066110","412",,"","",
"1072","LAS HORNILLAS","700083500","412",,"PRIMARIO","PRIMERA",
"1073","J.I.N.Z. NÂº 30  ESC LAS HORNILLAS ANEXO","700103201","412",,"INICIAL","PRIMERA",
"1074","GOBERNADOR ELOY CAMUS","700083400","413",,"PRIMARIO","PRIMERA",
"1075","J.I.N.Z. NÂº 30 ESC GOBERNADOR ELOY CAMUS SEDE","700103200","413",,"INICIAL","PRIMERA",
"1076","E.N.I. NÂº 69 RINCONCITO DE LUZ","700105300","414",,"INICIAL","PRIMERA",
"1077","ESCUELA SECUNDARIA JOSE RUDECINDO ROJO","700112800","414",,"SECUNDARIO","TERCERA",
"1078","E.N.I. NÂº 27 JULIO CORTAZAR","700086800","415",,"INICIAL","PRIMERA",
"1079","COL. SEC. CAPITAN DE FRAGATA CARLOS MARIA MOYANO","700005300","416",,"SECUNDARIO","PRIMERA",
"1080","ESCUELA E.E.E. DR. RAMON PENAFORT","700033300","417",,"EDUCACION ESPECIAL","PRIMERA",
"1081","PROPAA ZONA NORTE UNIDAD EDUCATIVAA NÂ° 13 CLINICA DE LA CUIDAD","700066207","417",,"","",
"1082","BÂº EJERCITO DE LOS ANDES","700097100","418",,"PRIMARIO","SEGUNDA",
"1083","ESCUELA DE EDUCACION SECUNDARIA FRAY LUIS BELTRAN","700099400","418",,"SECUNDARIO","TERCERA",
"1084","J.I.N.Z. NÂº 51 ESC BÂº EJERCITO DE LOS ANDES ANEXO","700113602","418",,"INICIAL","PRIMERA",
"1085","E.N.I. NÂº 68","700105900","419",,"INICIAL","PRIMERA",
"1086","BARRIO VALLE GRANDE TURNO MANANA","700106300","419",,"PRIMARIO","SEGUNDA",
"1087","BARRIO VALLE GRANDE TURNO TARDE","700106400","419",,"PRIMARIO","PRIMERA",
"1088","ESCUELA SECUNDARIA BARRIO VALLE GRANDE","700106500","419",,"SECUNDARIO","SEGUNDA",
"1089","COLEGIO SECUNDARIO ANTONIO DE LA TORRE","700024600","420",,"SECUNDARIO","PRIMERA",
"1090","E.N.I. NÂº 39 HEBE SAN MARTIN DE DUPRAT","700087900","420",,"INICIAL","PRIMERA",
"1091","E.N.I. NÂº 42 EL JARDIN DE FRANCESCO","700089500","421",,"INICIAL","PRIMERA",
"1092","COLEGIO SUPERIOR NÂº 1 DE RAWSON  PROFESORA IOLE LEBE PALMOLELLI DE MASCOTTI","700030400","422",,"SECUNDARIO","PRIMERA",
"1092","COLEGIO SUPERIOR NÂº 1 DE RAWSON  PROFESORA IOLE LEBE PALMOLELLI DE MASCOTTI","700030400","422",,"SUPERIOR","PRIMERA",
"1093","E.P.E.T. NÂ° 6 LA BEBIDA","700001400","423",,"TECNICO","PRIMERA",
"1094","E.N.I. NÂº 30 ELSA BORNEMAN","700086700","424",,"INICIAL","PRIMERA",
"1095","ESCUELA SECUNDARIA GRAL DE LA NACION ING. ENRIQUE MOSCONI","700080000","425",,"SECUNDARIO","PRIMERA",
"1096","CRUCE DE LOS ANDES","700088900","426",,"PRIMARIO","SEGUNDA",
"1097","J.I.N.Z. NÂº 44 ESC CRUCE DE LOS ANDES SEDE","700099700","426",,"INICIAL","PRIMERA",
"1098","ESCUELA SECUNDARIA CRUCE DE LOS ANDES","700110000","426",,"SECUNDARIO","TERCERA",
"1099","ANEXO ESCUELA NOCTURNA ROQUE SAENZ PENA","700012401","427",,"UEPA","TERCERA",
"1100","NUEVO CUYO TURNO MANANA","700090100","427",,"PRIMARIO","PRIMERA",
"1101","E.N.I. NÂº 46 PROF. ANTONIA MONCHO DE TRINCADO","700090200","427",,"INICIAL","PRIMERA",
"1102","ESCUELA SECUNDARIA BARRIO NUEVO CUYO","700091300","427",,"SECUNDARIO","PRIMERA",
"1103","NUEVO CUYO TURNO TARDE","700108200","427",,"PRIMARIO","PRIMERA",
"1104","INSTITUTO SUPERIOR TECNICO EN SEGURIDAD PUBLICA","700114400","428",,"SUPERIOR","CUARTA",
"1105","COLEGIO SECUNDARIO AUGUSTO PULENTA","700042800","429",,"SECUNDARIO","PRIMERA",
"1106","INSTITUTO SUPERIOR TECNICO DE SAN MARTIN","700112500","429",,"SUPERIOR","TERCERA",
"1107","ESCUELA DE NIVEL SECUNDARIO LOS BERROS","700088600","430",,"SECUNDARIO","PRIMERA",
"1108","ENRIQUE LARRETA - EMER","700048200","431",,"PRIMARIO","SEGUNDA",
"1109","ESCUELA SECUNDARIA ENRIQUE LARRETA","700093700","431",,"SECUNDARIO","SEGUNDA",
"1110","J.I.N.Z. NÂº 1 ESC ENRIQUE LARRETA ANEXO","700094101","431",,"INICIAL","PRIMERA",
"1111","E.E.E. CRISTO DE LA QUEBRADA (EX E.E.E. MULTIPLE DE LOS BERROS)","700084000","432",,"EDUCACION ESPECIAL","SEGUNDA",
"1112","VALLE DE TULUM","700000500","433",,"PRIMARIO","TERCERA",
"1113","J.I.N.Z. NÂº 38 VALLE DE TULUM ANEXO","700098804","433",,"INICIAL","PRIMERA",
"1114","EDUCACION POPULAR","700026000","434",,"PRIMARIO","SEGUNDA",
"1115","J.I.N.Z. NÂº 38 ESC EDUCACION POPULAR SEDE","700098800","434",,"INICIAL","PRIMERA",
"1116","ESCUELA SECUNDARIA EDUCACION POPULAR","700109700","434",,"SECUNDARIO","TERCERA",
"1117","ESC. DE EDUCACION ESPECIAL GRACIELA CIBEIRA DE CANTONI (EX. C.A.R.E.M.)","700027300","435",,"EDUCACION ESPECIAL","PRIMERA",
"1118","ESCUELA DE EDUCACION SECUNDARIA CARLOS PELLEGRINI","700083000","436",,"SECUNDARIO","PRIMERA",
"1119","E.N.I. NÂº 81 HUELLITAS DE AMOR","700115000","437",,"INICIAL","TERCERA",
"1120","FLORENCIA NIGHTINGALE","700057700","438",,"PRIMARIO","PRIMERA",
"1121","PROPAA ZONA ESTE UNIDAD EDUCATIVA NÂ° 29","700066302","438",,"","",
"1122","J.I.N.Z. NÂº 4 ESC FLORENCIA NIGHTINGALE SEDE","700103600","438",,"INICIAL","PRIMERA",
"1123","ESCUELA SECUNDARIA FLORENCIA NIGHTINGALE","700109000","438",,"SECUNDARIO","TERCERA",
"1124","C.E.N.S. LA CHIMBERA","700117100","438",,"CENS","TERCERA",
"1125","AGROINDUSTRIAL 25 DE MAYO","700057900","439",,"AGROTECNICA","PRIMERA",
"1126","PROPAA ZONA ESTE UNIDAD EDUCATIVA NÂ° 76 25 DE MAYO","700066303","440",,"","",
"1127","ESCUELA DE EDUCACION ESPECIAL MULTIPLE DR. OTONIEL FERNANDEZ(EX E.E.E. MULTIPLE 25 DE MAYO)","700093100","440",,"EDUCACION ESPECIAL","TERCERA",
"1128","E.N.I. NÂº 54 SANTA ROSA","700095600","441",,"INICIAL","PRIMERA",
"1129","E.N.I. NÂº 18 PROF. GLADYS NOEMI PERALTA","700085800","442",,"INICIAL","PRIMERA",
"1130","AGROTECNICA ZONDA","700075100","443",,"AGROTECNICA","SEGUNDA",
"1131","ESCUELA E.E.E. ZONDA","700029500","444",,"EDUCACION ESPECIAL","TERCERA",
"1132","COLEGIO SANTA TERESITA DEL NINO JESUS","700037300","445",,"PRIMARIO","PRIMERA",
"1133","COLEGIO SANTA TERESITA DEL NINO JESUS","700091000","445",,"INICIAL","SEGUNDA",
"1134","BACHILLERATO NOCTURNO SAN JUAN BAUTISTA","700047900","43",,"CENS","TERCERA",
"1135","COLEGIO SECUNDARIO SANTA MARIA","700031500","53",,"SECUNDARIO","TERCERA",
"1136","COLEGIO DIVINA MISERICORDIA","700073100","58",,"CENS","PRIMERA",
"1137","ESCUELA DE FORMACION PEDAGOGICA Y SINDICAL MARINA VILTE U.D.A.P.","700077700","63",,"SUPERIOR","PRIMERA",
"1138","COLEGO NUESTRA SENORA DE LOS DESAMPARADOS","700005900","446",,"INICIAL","PRIMERA",
"1138","COLEGO NUESTRA SENORA DE LOS DESAMPARADOS","700005900","446",,"PRIMARIO","PRIMERA",
"1139","COLEGIO DE EDUCACION SECUNDARIA NUESTRA SRA. DE LOS DESAMPARADOS","700037900","446",,"SECUNDARIO","SEGUNDA",
"1140","COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN","700015100","447",,"INICIAL","SEGUNDA",
"1140","COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN","700015100","447",,"PRIMARIO","SEGUNDA",
"1141","COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN","700074600","447",,"SECUNDARIO","TERCERA",
"1142","COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN","700080200","447",,"CENS","TERCERA",
"1143","COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN","700086000","447",,"SUPERIOR","TERCERA",
"1144","CENTRO EDUCATIVO TERAPEUTICO CASITA AMARILLA","700101900","448",,"EDUCACION ESPECIAL","PRIMERA",
"1145","INSTITUTO SUPERIOR DE FORMACION DOCENTE SAN BUENAVENTURA","700022800","449",,"SUPERIOR","TERCERA",
"1146","COLEGIO JESUS DE LA BUENA ESPERANZA","700022900","449",,"AGROTECNICA","TERCERA",
"1147","NUESTRA SENORA DE LAS NIEVES","700057200","449",,"INICIAL","TERCERA",
"1147","NUESTRA SENORA DE LAS NIEVES","700057200","449",,"PRIMARIO","TERCERA",
"1148","COLEGIO JESUS DE LA BUENA ESPERANZA","700065600","449",,"CENS","TERCERA",
"1149","COLEGIO SANTA ROSA DE LIMA","700001000","450",,"INICIAL","PRIMERA",
"1149","COLEGIO SANTA ROSA DE LIMA","700001000","450",,"PRIMARIO","PRIMERA",
"1150","COLEGIO SANTA ROSA DE LIMA","700026800","450",,"SECUNDARIO","SEGUNDA",
"1151","ESCUELA MODELO DE SAN JUAN","700001300","451",,"PRIMARIO","PRIMERA",
"1152","COLEGIO MERCEDITAS DE SAN MARTIN C.E.S.A.P.","700001700","452",,"PRIMARIO","SEGUNDA",
"1153","COLEGIO MERCEDITAS DE SAN MARTIN C.E.S.A.P.","700085900","452",,"SECUNDARIO","PRIMERA",
"1154","COLEGIO MERCEDITAS DE SAN MARTIN DE C.E.S.A.P.","700095400","452",,"INICIAL","PRIMERA",
"1155","COLEGIO DANTE ALIGHIERI","700042300","453",,"SECUNDARIO","TERCERA",
"1156","COLEGIO DANTE ALIGHIERI","700010500","453",,"PRIMARIO","PRIMERA",
"1157","INSTITUTO SUPERIOR CERVANTES","700025100","454",,"SUPERIOR","PRIMERA",
"1158","COLEGIO SANTO DOMINGO","700026600","455",,"SECUNDARIO","SEGUNDA",
"1159","COLEGIO SANTO DOMINGO","700026900","455",,"PRIMARIO","PRIMERA",
"1160","I.S.P.E. DOMINGO F. SARMIENTO","700027000","456",,"SUPERIOR","SEGUNDA",
"1161","COLEGIO SAN FRANCISCO DE ASIS","700030600","457",,"PRIMARIO","CUARTA",
"1162","COLEGIO SECUNDARIO SAN FRANCISCO DE ASIS","700030700","457",,"SECUNDARIO","PRIMERA",
"1163","COLEGIO NUESTRA SENORA DE LA MEDALLA MILAGROSA","700033600","458",,"PRIMARIO","PRIMERA",
"1164","COLEGIO NUESTRA SENORA DE LA MEDALLA MILAGROSA","700064900","458",,"SECUNDARIO","TERCERA",
"1165","ESC.PROFESORA MERCEDES GALLARDO VALDEZ","700044300","459",,"INICIAL","TERCERA",
"1165","ESC.PROFESORA MERCEDES GALLARDO VALDEZ","700044300","459",,"PRIMARIO","TERCERA",
"1166","E.E.E. Y TALLER DE FORMACION LABORAL ALELUYA","700044400","460",,"EDUCACION ESPECIAL","PRIMERA",
"1167","COLEGIO MARIA AUXILIADORA","700045700","461",,"SECUNDARIO","SEGUNDA",
"1168","COLEGIO MARIA AUXILIADORA","700046000","461",,"INICIAL","PRIMERA",
"1168","COLEGIO MARIA AUXILIADORA","700046000","461",,"PRIMARIO","PRIMERA",
"1169","COLEGIO MARIA AUXILIADORA","700074500","461",,"CENS","TERCERA",
"1170","COLEGIO SECUNDARIO MODELO","700046100","462",,"SECUNDARIO","SEGUNDA",
"1171","COLEGIO INDUSTRIAL SAN JOSE","700047600","463",,"TECNICO","PRIMERA",
"1172","COLEGIO SAN JOSE","700061300","463",,"PRIMARIO","PRIMERA",
"1173","COLEGIO SAN JOSE","700091500","463",,"INICIAL","PRIMERA",
"1174","INST. DE RECUP.INTEG. DEL NINO AISLADO I.R.I.N.A.","700052200","464",,"EDUCACION ESPECIAL","CUARTA",
"1175","EL TRANSITO DE NUESTRA SENORA","700055000","465",,"INICIAL","PRIMERA",
"1175","EL TRANSITO DE NUESTRA SENORA","700055000","465",,"PRIMARIO","PRIMERA",
"1176","EL TRANSITO DE NUESTRA SENORA","700055300","465",,"SECUNDARIO","SEGUNDA",
"1177","COLEGIO FRAY MAMERTO ESQUIU","700055100","466",,"SECUNDARIO","SEGUNDA",
"1178","COLEGIO FRAY MAMERTO ESQUIU","700055200","466",,"PRIMARIO","PRIMERA",
"1179","COLEGIO NUESTRA SENORA DEL LUJAN","700055400","467",,"SECUNDARIO","PRIMERA",
"1180","COLEGIO NUESTRA SENORA DEL LUJAN","700058100","467",,"PRIMARIO","PRIMERA",
"1181","COLEGIO DE NIVEL INICIAL MARIA DE BELEN","700074700","467",,"INICIAL","PRIMERA",
"1182","COLEGIO DON BOSCO","700060200","468",,"SECUNDARIO","PRIMERA",
"1183","COLEGIO DON BOSCO","700060400","468",,"PRIMARIO","PRIMERA",
"1184","COLEGIO DE EDUCACION INICIAL JUANITO BOSCO","700095000","468",,"INICIAL","SEGUNDA",
"1185","COLEGIO SAN PABLO","700061000","469",,"PRIMARIO","SEGUNDA",
"1186","COLEGIO SAN PABLO","700061100","469",,"SECUNDARIO","TERCERA",
"1187","COLEGIO SAN PABLO","700111700","469",,"INICIAL","SEGUNDA",
"1188","COLEGIO LA INMACULADA","700061800","470",,"SECUNDARIO","SEGUNDA",
"1189","COLEGIO LA INMACULADA","700062000","470",,"INICIAL","PRIMERA",
"1189","COLEGIO LA INMACULADA","700062000","470",,"PRIMARIO","PRIMERA",
"1190","INSTITUTO DE INGLES BRAND NEW","700116900","471",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1191","INSTITUTO SUPERIOR DE DANZA ISADORA DUNCAN","700062900","472",,"SUPERIOR","PRIMERA",
"1192","INSTITUTO SUPERIOR DE FORMACION DOCENTE ANA PAVLOVA","700063900","473",,"SUPERIOR","SEGUNDA",
"1193","COLEGIO BLAS PASCAL","700078900","450",,"SECUNDARIO","CUARTA",
"1194","HOGAR ESCUELA A.P.A.D.I.N","700065100","474",,"EDUCACION ESPECIAL","PRIMERA",
"1195","ESCUELA DE EDUCACION ESPECIAL ""SUSANA DE CASTELLI""","700065300","475",,"EDUCACION ESPECIAL","PRIMERA",
"1196","INSTITUTO SUPERIOR DE FORMACION DOCENTE SAGRADO CORAZON","700065400","476",,"SUPERIOR","TERCERA",
"1197","COLEGIO SAN NICOLAS DE BARI","700066000","477",,"SECUNDARIO","TERCERA",
"1198","INSTITUTO SUPERIOR SAN NICOLAS DE BARI","700087200","477",,"SUPERIOR","TERCERA",
"1199","ESCUELA TECNICA DE CAPACITACION LABORAL SAGRADA FAMILIA","700067200","478",,"TEC. CAP. LABORAL","PRIMERA",
"1200","COLEGIO NIVEL MEDIO SAN BERNARDO","700073000","479",,"CENS","PRIMERA",
"1201","COLEGIO SECUNDARIO SAN BERNARDO","700073200","479",,"SECUNDARIO","TERCERA",
"1202","COLEGIO SANTO TOMAS DE AQUINO","700073900","480",,"INICIAL","PRIMERA",
"1202","COLEGIO SANTO TOMAS DE AQUINO","700073900","480",,"PRIMARIO","PRIMERA",
"1203","COLEGIO SANTO TOMAS DE AQUINO","700078100","480",,"SECUNDARIO","TERCERA",
"1204","ESCUELA MODELO S.R.L. NIVEL SECUNDARIO","700074200","481",,"SECUNDARIO","PRIMERA",
"1205","PRIMEROS PASITOS EN LA MODELO","700074400","482",,"INICIAL","SEGUNDA",
"1206","COLEGIO INGLES","700074900","483",,"INICIAL","TERCERA",
"1206","COLEGIO INGLES","700074900","483",,"PRIMARIO","TERCERA",
"1207","A.S.I.C - INSTITUTO DEL INGLES Y BIBLIOTECA POPULAR AMERICAS","700075600","484",,"SUPERIOR","CUARTA",
"1208","COLEGIO LOS OLIVOS","700076400","485",,"INICIAL","PRIMERA",
"1208","COLEGIO LOS OLIVOS","700076400","485",,"PRIMARIO","PRIMERA",
"1209","CENTRO EDUCATIVO INTEGRAL CRECER","700077100","486",,"SUPERIOR","PRIMERA",
"1210","INSTITUTO SUPERIOR DE PERIODISMO DEPORTIVO NESTOR ANTONIO GAHONA","700077400","487",,"SUPERIOR","PRIMERA",
"1211","COLEGIO SAN FRANCISCO DE ASIS","700078600","488",,"INICIAL","SEGUNDA",
"1212","COLEGIO DE EDUCACION INICIAL I PICCOLI DELLA DANTE","700117700","453",,"INICIAL","NO DEFINIDO",
"1213","COLEGIO DE EDUCACION SECUNDARIA MADRE MAZZARELLO","700116200","461",,"SECUNDARIO","NO DEFINIDO",
"1214","INSTITUTO PRIVADO DE INGLES SAINT THOMAS","700095900","468",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1215","SAINT PAUL COLEGIO BILINGUE","700079200","489",,"SECUNDARIO","TERCERA",
"1216","INSTITUTO DE INGLES SAN PABLO","700110600","469",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1217","INSTITUTO SUPERIOR EN REDES E INFORMATICA ISRI","700079800","490",,"SUPERIOR","TERCERA",
"1218","CENTRO EDUCATIVO TERAPEUTICO ABRIL","700083900","491",,"EDUCACION ESPECIAL","TERCERA",
"1219","COLEGIO SAN BERNARDO","700085300","492",,"INICIAL","TERCERA",
"1219","COLEGIO SAN BERNARDO","700085300","492",,"PRIMARIO","TERCERA",
"1220","INSTITUDO DE DANZAS ESTUDIO PAVLOVA","700108700","473",,"NO FORMAL","NO DEFINIDO",
"1221","INSTITUTO INTEGRAL DE EDUCACION VICTORIA COLLEGE","700109100","477",,"SUPERIOR","NO DEFINIDO",
"1222","COLEGIO FASTA FEDERICO OZANAM","700088200","493",,"INICIAL","TERCERA",
"1222","COLEGIO FASTA FEDERICO OZANAM","700088200","493",,"PRIMARIO","TERCERA",
"1223","COLEGIO BILINGUE GATEWAY","700078800","494",,"INICIAL","SEGUNDA",
"1223","COLEGIO BILINGUE GATEWAY","700078800","494",,"PRIMARIO","SEGUNDA",
"1224","JARDIN MATERNAL EL GUSANITO ENI","700089600","495",,"INICIAL","PRIMERA",
"1225","INSTITUTO DE INGLES SAINT PAUL","700092400","494",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1226","COLEGIO SANTO DOMINGO","700093000","496",,"INICIAL","PRIMERA",
"1227","INSTITUTO DE INGLES ""SAINT PAUL""","700095200","489",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1228","COLEGIO DE EDUCACION INICIAL ""CONEJO TITO""","700088100","497",,"INICIAL","PRIMERA",
"1229","COLEGIO FASTA FEDERICO OZANAM","700116700","493",,"SECUNDARIO","NO DEFINIDO",
"1230","JARDIN MATERNAL QUERUBINES","700099100","498",,"INICIAL","PRIMERA",
"1231","ASOCIACION DE CULTURA SAINT JOHN'S","700092100","499",,"INICIAL","NO DEFINIDO",
"1232","COLEGIO LOS ANDES","700106800","500",,"INICIAL","CUARTA",
"1232","COLEGIO LOS ANDES","700106800","500",,"PRIMARIO","CUARTA",
"1233","INSTITUTO DE DANZAS BELLART ESTUDIO","700092800","501",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1234","YORK ENGLISH INSTITUTE","700093200","502",,"NO FORMAL","NO DEFINIDO",
"1235","NSTITUTO PRIVADO DE IDIOMAS IDIOMATIC CENTER","700095100","503",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1236","INSTITUTO ACONCAGUA","700104800","504",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1237","ESCUELA DE DANZA CLASICA ODETTE","700108800","505",,"NO FORMAL","NO DEFINIDO",
"1238","INSTITUTOS DE DANZAS BALLERINAS","700110900","506",,"NO FORMAL","NO DEFINIDO",
"1239","JARDIN MATERNAL CHAUCHA Y PALITO","700112400","507",,"INICIAL","NO DEFINIDO",
"1240","INSTITUTO DE INGLES THE WELCOME TEAM","700112900","508",,"FOR. PROF. EDUC. NO FORMAL","NO DEFINIDO",
"1241","INSTITUTO DE CAPACITACION LABORAL LA RAIZ","700116100","509",,"TECNICO","NO DEFINIDO",
"1242","COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO","700003700","510",,"TECNICO","PRIMERA",
"1243","COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO","700003800","510",,"PRIMARIO","PRIMERA",
"1244","COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO","700064600","510",,"INICIAL","PRIMERA",
"1245","COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO","700064800","510",,"SECUNDARIO","PRIMERA",
"1246","COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO","700081800","510",,"CENS","TERCERA",
"1247","COLEGIO DEL PRADO","700078300","511",,"PRIMARIO","PRIMERA",
"1248","COLEGIO DEL PRADO","700080600","511",,"SECUNDARIO","CUARTA",
"1249","COLEGIO DEL PRADO","700095800","511",,"INICIAL","SEGUNDA",
"1250","COLEGIO SANTA BARBARA","700021000","512",,"PRIMARIO","PRIMERA",
"1251","COLEGIO SANTA BARBARA","700091100","512",,"INICIAL","PRIMERA",
"1252","COLEGIO SANTA BARBARA","700096400","512",,"SECUNDARIO","TERCERA",
"1253","COEGIO JUAN PABLO II","700024700","513",,"SECUNDARIO","PRIMERA",
"1254","MONSENOR JUAN MARCOS ZAPATA","700024800","513",,"PRIMARIO","SEGUNDA",
"1255","ESCUELA TECNICA DE CAPACITACION LABORAL DEAN ABEL BALMACEDA","700067300","513",,"TEC. CAP. LABORAL","PRIMERA",
"1256","COLEGIO SAN VICENTE DE PAUL","700032800","514",,"PRIMARIO","SEGUNDA",
"1257","COLEGIO SAN VICENTE DE PAUL","700075500","514",,"SECUNDARIO","SEGUNDA",
"1258","COLEGIO MONS. JOSE AMERICO ORZALI","700037100","515",,"SECUNDARIO","SEGUNDA",
"1259","COLEGIO MONS. JOSE AMERICO ORZALI","700064400","515",,"INICIAL","PRIMERA",
"1259","COLEGIO MONS. JOSE AMERICO ORZALI","700064400","515",,"PRIMARIO","PRIMERA",
"1260","ESCUELA NUEVA JUAN FANZOLATO","700062800","516",,"INICIAL","SEGUNDA",
"1260","ESCUELA NUEVA JUAN FANZOLATO","700062800","516",,"PRIMARIO","SEGUNDA",
"1261","ESCUELA NUEVA JUAN FANZOLATO","700079600","516",,"SECUNDARIO","TERCERA",
"1262","COLEGIO EXCELLENCE COLLEGE","700076500","517",,"PRIMARIO","PRIMERA",
"1263","COLEGIO EXCELLENCE COLLEGE","700090900","517",,"INICIAL","PRIMERA",
"1264","JINZ DULCE CORAZON DE MARIA","700079000","518",,"INICIAL","PRIMERA",
"1265","CENTRO EDUCATIVO TERAPEUTICO IN MANUS","700079700","519",,"EDUCACION ESPECIAL","PRIMERA",
"1266","INSTITUTO DE DANZAS ROCIO","700090600","520",,"NO FORMAL","NO DEFINIDO",
"1267","INSTITUTO DE INGLES LOTUS","700109800","521",,"NO FORMAL","NO DEFINIDO",
"1268","COLEGIO DE NIVEL INICIAL JARDIN DE NAZARETH","700023700","428",,"INICIAL","SEGUNDA",
"1269","COLEGIO PRESBITERO FRANCISCO PEREZ HERNANDEZ","700050800","428",,"SECUNDARIO","PRIMERA",
